time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.979999999999982,13.6138282287,-13.5795058956,27.6009581554,5.61894245627,5.60767072288,0.0,9.49366743262,-9.47425046395,0.348524914159,-0.237439890558,-0.283767133048,0.0,440.7835482365181,440.6664501500827,439.49015064991005,438.99651651390803
5.0399999999999805,14.1884683159,-14.1540275489,27.6084168916,5.60492151319,5.59057786554,0.0,9.66114601133,-9.67700023695,-0.101688749729,-0.227076237994,-0.287201256197,0.0,416.3602648315469,415.97112989779293,416.6496343138328,417.49680542375984
5.099999999999979,14.7740179424,-14.7414508142,27.5892717473,5.59227266755,5.57343475746,0.0,9.85710697166,-9.90413076759,-0.538668687294,-0.189870606088,-0.282913157988,0.0,431.3373769835848,431.61405456309086,428.9564338438407,432.0590099377595
5.159999999999978,15.3720955209,-15.3431588873,27.5441662846,5.58050920726,5.55600463289,0.0,10.0785489363,-10.1530253483,-0.967342896005,-0.212779946734,-0.313347457108,0.0,445.8880162012188,443.30579548512543,444.01800137529784,442.0951434072663
5.219999999999977,15.9854228657,-15.9613004749,27.4745340778,5.56783372461,5.53755512128,0.0,10.3649147282,-10.4513536382,-1.35724691866,-0.208380760229,-0.297817887182,0.0,473.7984686085477,474.9012709837389,474.87405029122095,475.17071462317756
5.279999999999975,16.6143877078,-16.5963034106,27.3796806278,5.55563648515,5.51986264896,0.0,10.6000361527,-10.7154954837,-1.80749309742,-0.194680380666,-0.289568866648,0.0,454.03310273909534,454.60838168905906,453.6956856666283,454.75519215652423
5.339999999999974,17.2542380237,-17.2450270385,27.2548075506,5.54356657458,5.50330226193,0.0,10.7284765294,-10.9095724553,-2.35677902113,-0.219059692549,-0.257502030197,0.0,404.3646543594701,407.15830680225474,406.28110235879876,404.04306440677067
5.399999999999973,17.9041142923,-17.9071484582,27.0982942921,5.53042192249,5.48743561523,0.0,10.9334970109,-11.161560204,-2.86315961675,-0.219113176986,-0.284249346554,0.0,442.14798600391674,439.86515013513247,441.94759797885075,441.89540118368416
5.4599999999999715,18.5690527432,-18.5863930131,26.9128523981,5.51785057842,5.47133931513,0.0,11.2297581354,-11.4796720944,-3.3221950899,-0.195153338346,-0.247579165233,0.0,481.05298622841804,483.7549753537936,481.09854889586654,482.8701522803608
5.51999999999997,19.2480126791,-19.2824141472,26.6967182183,5.50612896635,5.45633826346,0.0,11.4018216415,-11.7218339899,-3.8849961374,-0.195776476267,-0.255391733323,0.0,434.234430332417,433.5136617130212,432.7712262186235,432.68034160761704
5.579999999999969,19.9363392987,-19.992571709,26.4456862488,5.49470161164,5.44097697696,0.0,11.5421865711,-11.9511557459,-4.48535682113,-0.181523122837,-0.257308673595,0.0,420.9703139164181,420.7343822584496,419.28475537075605,420.48421873632856
5.639999999999968,20.634074557,-20.7173640069,26.1587344777,5.4840576219,5.42543860493,0.0,11.7151288916,-12.2095250366,-5.08279968495,-0.170227718203,-0.262519841723,0.0,436.2803411982264,435.775786692982,434.43506683475516,435.3505263830281
5.699999999999966,21.3439849668,-21.4590345675,25.8364384408,5.47383372017,5.41031858679,0.0,11.9474430751,-12.5134363402,-5.66422025577,-0.17074136135,-0.236598186023,0.0,461.14687117011556,463.12922323559025,461.3396846512554,461.27242862872055
5.759999999999965,22.0682346334,-22.2194581468,25.4788379049,5.46340309562,5.39591024522,0.0,12.1928600247,-12.8346569545,-6.25992506107,-0.180898341866,-0.248356861421,0.0,471.12573661237934,470.1608350771796,469.68346739061775,468.8671743294899
5.819999999999964,22.8084537797,-23.0001921153,25.0854798191,5.45220344412,5.38097434155,0.0,12.4792248146,-13.1901409821,-6.85684408625,-0.201807027729,-0.250104438165,0.0,489.5344949959768,489.34849389096394,489.5704552177386,487.98049283558913
5.879999999999963,23.5619751786,-23.800297857,24.653463519,5.44003879764,5.36571925485,0.0,12.6373108072,-13.4813091647,-7.54782488113,-0.204683948799,-0.264174793204,0.0,445.4592346918418,444.2411469176164,444.3060272334894,444.02957913444334
5.939999999999961,24.3301022543,-24.6211495353,24.1818028188,5.42804309477,5.3499405844,0.0,12.9643122674,-13.8804740228,-8.18011230257,-0.191812358328,-0.2606903299,0.0,509.3553964905016,509.5446837779621,509.92464718690525,510.81021093282146
5.99999999999996,25.1089023362,-25.4612962416,23.6669395253,5.41667117543,5.33404853348,0.0,12.9959772889,-14.1268818213,-8.98577991522,-0.185328523484,-0.274877640252,0.0,403.2447744974007,401.8809095099824,401.7717412920699,402.3205143624145
6.059999999999959,25.8939926743,-26.3190945591,23.1049331376,5.40549474274,5.31764172073,0.0,13.1724508461,-14.4679257889,-9.75313380266,-0.188231797093,-0.270734857661,0.0,459.95788610372665,460.2132893943989,460.53283009434824,460.2706084110513
6.1199999999999575,26.6882481307,-27.1970626754,22.4952598381,5.39422386005,5.30114091621,0.0,13.3018567306,-14.7997261641,-10.5747713159,-0.187092558338,-0.285320296519,0.0,446.69936223638496,445.43089895738876,445.0101716952433,445.0692544174839
6.179999999999956,27.4927693632,-28.0967512456,21.8362656632,5.38259898782,5.28370512746,0.0,13.5136675226,-15.1914654606,-11.398332487,-0.212344718117,-0.304036851863,0.0,479.229655646877,477.72404318675353,478.98891123983975,477.02887284555516
6.239999999999955,28.3109860992,-29.0209539939,21.1270128594,5.36952394495,5.26582726393,0.0,13.7577563949,-15.6166029124,-12.2510119917,-0.232384580693,-0.287992187329,0.0,492.97933864120006,494.08322971761163,495.133141558722,493.613421316874
6.299999999999954,29.1358407621,-29.967296323,20.3622223433,5.35553460437,5.24829346428,0.0,13.7375994279,-15.9315306924,-13.2483593248,-0.234741007999,-0.302414734686,0.0,403.01070773085416,401.60670249639264,401.1023316060519,400.82746067456145
6.359999999999952,29.9621377361,-30.9344738434,19.537171353,5.34185917746,5.23033870797,0.0,13.8047869613,-16.3107278555,-14.2610781851,-0.216950104867,-0.293574770661,0.0,436.18556939638165,436.83072436677134,434.2723519986151,435.7100283146715
6.419999999999951,30.7936288532,-31.9256578946,18.650181541,5.32921905355,5.21293845921,0.0,13.9103345442,-16.7319651497,-15.3139919375,-0.200406512825,-0.283693079751,0.0,451.69810811975594,452.4109315817602,451.0913442470555,452.38307921318255
6.47999999999995,31.6293991547,-32.9420101883,17.6976237589,5.31763218181,5.19582329081,0.0,13.9482266946,-17.1507228195,-16.4471238349,-0.181522830471,-0.288561830111,0.0,429.7934690670326,429.2945777810025,429.60158453279803,431.1630034722344
6.5399999999999485,32.4664187695,-33.9839974234,16.6748685541,5.30643849896,5.17895581693,0.0,13.9523779325,-17.587295099,-17.6547706433,-0.199233783967,-0.269355250817,0.0,417.06689745430833,418.6563390269648,419.4054243287058,417.82646901125617
6.599999999999947,33.3036955861,-35.0532507821,15.577532295,5.29457010995,5.16316606124,0.0,13.9566395116,-18.0599687444,-18.9345170954,-0.195098974286,-0.253024425605,0.0,417.5760634433047,418.9245614314398,418.8218231287437,419.14071727151264
